"participant","item","register","attractor","verb","yes"
127,397,"formal","pl","pl",0
127,461,"formal","pl","pl",0
127,214,"formal","pl","sg",1
127,278,"formal","pl","sg",1
127,342,"formal","pl","sg",1
127,406,"formal","pl","sg",0
127,470,"formal","pl","sg",1
127,223,"formal","sg","pl",0
127,287,"formal","sg","pl",0
127,351,"formal","sg","pl",0
127,415,"formal","sg","pl",0
127,479,"formal","sg","pl",0
127,232,"formal","sg","sg",1
127,296,"formal","sg","sg",1
127,360,"formal","sg","sg",1
127,424,"formal","sg","sg",1
127,488,"formal","sg","sg",0
127,241,"informal","pl","pl",1
127,305,"informal","pl","pl",0
127,369,"informal","pl","pl",0
127,433,"informal","pl","pl",0
127,497,"informal","pl","pl",1
127,186,"informal","pl","sg",1
127,250,"informal","pl","sg",1
127,314,"informal","pl","sg",0
127,378,"informal","pl","sg",0
127,442,"informal","pl","sg",1
127,195,"informal","sg","pl",0
127,259,"informal","sg","pl",0
127,323,"informal","sg","pl",0
127,387,"informal","sg","pl",0
127,451,"informal","sg","pl",0
127,204,"informal","sg","sg",1
127,268,"informal","sg","sg",1
127,332,"informal","sg","sg",1
127,396,"informal","sg","sg",1
127,460,"informal","sg","sg",1
128,213,"formal","pl","pl",0
128,277,"formal","pl","pl",0
128,341,"formal","pl","pl",1
128,405,"formal","pl","pl",0
128,469,"formal","pl","pl",0
128,222,"formal","pl","sg",1
128,286,"formal","pl","sg",0
128,350,"formal","pl","sg",0
128,414,"formal","pl","sg",0
128,478,"formal","pl","sg",1
128,231,"formal","sg","pl",0
128,295,"formal","sg","pl",1
128,359,"formal","sg","pl",0
128,423,"formal","sg","pl",1
128,487,"formal","sg","pl",0
128,240,"formal","sg","sg",0
128,304,"formal","sg","sg",0
128,368,"formal","sg","sg",1
128,432,"formal","sg","sg",0
128,496,"formal","sg","sg",0
128,185,"informal","pl","pl",0
128,249,"informal","pl","pl",0
128,313,"informal","pl","pl",0
128,377,"informal","pl","pl",0
128,441,"informal","pl","pl",0
128,194,"informal","pl","sg",1
128,258,"informal","pl","sg",0
128,322,"informal","pl","sg",0
128,386,"informal","pl","sg",0
128,450,"informal","pl","sg",0
128,203,"informal","sg","pl",0
128,267,"informal","sg","pl",1
128,331,"informal","sg","pl",0
128,395,"informal","sg","pl",1
128,459,"informal","sg","pl",0
128,212,"informal","sg","sg",0
128,276,"informal","sg","sg",0
128,404,"informal","sg","sg",1
128,468,"informal","sg","sg",1
129,213,"formal","pl","pl",0
129,277,"formal","pl","pl",0
129,341,"formal","pl","pl",0
129,405,"formal","pl","pl",0
129,469,"formal","pl","pl",0
129,222,"formal","pl","sg",1
129,286,"formal","pl","sg",1
129,350,"formal","pl","sg",1
129,414,"formal","pl","sg",1
129,478,"formal","pl","sg",1
129,231,"formal","sg","pl",0
129,295,"formal","sg","pl",0
129,359,"formal","sg","pl",0
129,423,"formal","sg","pl",0
129,487,"formal","sg","pl",0
129,240,"formal","sg","sg",1
129,304,"formal","sg","sg",1
129,368,"formal","sg","sg",1
129,432,"formal","sg","sg",1
129,496,"formal","sg","sg",1
129,185,"informal","pl","pl",0
129,249,"informal","pl","pl",0
129,313,"informal","pl","pl",0
129,377,"informal","pl","pl",0
129,441,"informal","pl","pl",0
129,194,"informal","pl","sg",1
129,258,"informal","pl","sg",1
129,322,"informal","pl","sg",1
129,386,"informal","pl","sg",1
129,450,"informal","pl","sg",1
129,203,"informal","sg","pl",0
129,267,"informal","sg","pl",0
129,331,"informal","sg","pl",0
129,395,"informal","sg","pl",0
129,459,"informal","sg","pl",0
129,212,"informal","sg","sg",1
129,276,"informal","sg","sg",1
129,340,"informal","sg","sg",1
129,404,"informal","sg","sg",1
129,468,"informal","sg","sg",1
130,197,"formal","pl","pl",0
130,261,"formal","pl","pl",1
130,325,"formal","pl","pl",0
130,389,"formal","pl","pl",0
130,453,"formal","pl","pl",0
130,206,"formal","pl","sg",0
130,270,"formal","pl","sg",1
130,334,"formal","pl","sg",1
130,398,"formal","pl","sg",1
130,462,"formal","pl","sg",1
130,215,"formal","sg","pl",1
130,279,"formal","sg","pl",0
130,343,"formal","sg","pl",1
130,407,"formal","sg","pl",0
130,471,"formal","sg","pl",1
130,224,"formal","sg","sg",0
130,288,"formal","sg","sg",0
130,352,"formal","sg","sg",1
130,416,"formal","sg","sg",1
130,480,"formal","sg","sg",1
130,233,"informal","pl","pl",0
130,297,"informal","pl","pl",1
130,361,"informal","pl","pl",0
130,425,"informal","pl","pl",0
130,489,"informal","pl","pl",0
130,242,"informal","pl","sg",0
130,306,"informal","pl","sg",0
130,370,"informal","pl","sg",1
130,434,"informal","pl","sg",0
130,498,"informal","pl","sg",1
130,187,"informal","sg","pl",1
130,251,"informal","sg","pl",0
130,315,"informal","sg","pl",0
130,379,"informal","sg","pl",0
130,443,"informal","sg","pl",0
130,196,"informal","sg","sg",1
130,260,"informal","sg","sg",0
130,324,"informal","sg","sg",1
130,388,"informal","sg","sg",1
130,452,"informal","sg","sg",0
131,189,"formal","pl","pl",0
131,253,"formal","pl","pl",1
131,317,"formal","pl","pl",1
131,381,"formal","pl","pl",1
131,445,"formal","pl","pl",1
131,198,"formal","pl","sg",1
131,262,"formal","pl","sg",1
131,326,"formal","pl","sg",1
131,390,"formal","pl","sg",1
131,454,"formal","pl","sg",1
131,207,"formal","sg","pl",0
131,271,"formal","sg","pl",1
131,335,"formal","sg","pl",1
131,463,"formal","sg","pl",0
131,216,"formal","sg","sg",1
131,280,"formal","sg","sg",1
131,344,"formal","sg","sg",1
131,408,"formal","sg","sg",1
131,472,"formal","sg","sg",1
131,225,"informal","pl","pl",0
131,289,"informal","pl","pl",1
131,353,"informal","pl","pl",0
131,417,"informal","pl","pl",0
131,481,"informal","pl","pl",1
131,234,"informal","pl","sg",1
131,298,"informal","pl","sg",1
131,362,"informal","pl","sg",1
131,426,"informal","pl","sg",1
131,490,"informal","pl","sg",1
131,243,"informal","sg","pl",0
131,307,"informal","sg","pl",0
131,371,"informal","sg","pl",0
131,435,"informal","sg","pl",0
131,499,"informal","sg","pl",1
131,188,"informal","sg","sg",1
131,252,"informal","sg","sg",1
131,316,"informal","sg","sg",1
131,380,"informal","sg","sg",1
131,444,"informal","sg","sg",1
132,181,"formal","pl","pl",0
132,245,"formal","pl","pl",1
132,309,"formal","pl","pl",0
132,373,"formal","pl","pl",0
132,437,"formal","pl","pl",0
132,190,"formal","pl","sg",1
132,254,"formal","pl","sg",1
132,318,"formal","pl","sg",1
132,382,"formal","pl","sg",1
132,446,"formal","pl","sg",1
132,199,"formal","sg","pl",0
132,263,"formal","sg","pl",0
132,327,"formal","sg","pl",0
132,391,"formal","sg","pl",0
132,455,"formal","sg","pl",0
132,208,"formal","sg","sg",1
132,272,"formal","sg","sg",1
132,336,"formal","sg","sg",1
132,400,"formal","sg","sg",1
132,464,"formal","sg","sg",1
132,217,"informal","pl","pl",0
132,281,"informal","pl","pl",0
132,345,"informal","pl","pl",0
132,409,"informal","pl","pl",0
132,473,"informal","pl","pl",0
132,226,"informal","pl","sg",1
132,290,"informal","pl","sg",1
132,354,"informal","pl","sg",1
132,418,"informal","pl","sg",1
132,482,"informal","pl","sg",1
132,235,"informal","sg","pl",0
132,299,"informal","sg","pl",0
132,363,"informal","sg","pl",0
132,427,"informal","sg","pl",0
132,491,"informal","sg","pl",0
132,244,"informal","sg","sg",1
132,308,"informal","sg","sg",1
132,372,"informal","sg","sg",1
132,436,"informal","sg","sg",1
132,500,"informal","sg","sg",1
133,237,"formal","pl","pl",1
133,301,"formal","pl","pl",1
133,365,"formal","pl","pl",1
133,429,"formal","pl","pl",0
133,493,"formal","pl","pl",0
133,182,"formal","pl","sg",1
133,246,"formal","pl","sg",1
133,310,"formal","pl","sg",1
133,374,"formal","pl","sg",1
133,438,"formal","pl","sg",1
133,191,"formal","sg","pl",0
133,255,"formal","sg","pl",1
133,319,"formal","sg","pl",0
133,383,"formal","sg","pl",0
133,447,"formal","sg","pl",0
133,200,"formal","sg","sg",1
133,264,"formal","sg","sg",1
133,328,"formal","sg","sg",1
133,392,"formal","sg","sg",1
133,456,"formal","sg","sg",1
133,209,"informal","pl","pl",0
133,273,"informal","pl","pl",0
133,337,"informal","pl","pl",1
133,401,"informal","pl","pl",1
133,465,"informal","pl","pl",0
133,218,"informal","pl","sg",1
133,282,"informal","pl","sg",1
133,346,"informal","pl","sg",1
133,410,"informal","pl","sg",1
133,474,"informal","pl","sg",1
133,227,"informal","sg","pl",0
133,291,"informal","sg","pl",0
133,355,"informal","sg","pl",0
133,419,"informal","sg","pl",0
133,483,"informal","sg","pl",0
133,236,"informal","sg","sg",1
133,300,"informal","sg","sg",1
133,428,"informal","sg","sg",1
133,492,"informal","sg","sg",0
134,237,"formal","pl","pl",0
134,301,"formal","pl","pl",0
134,365,"formal","pl","pl",0
134,429,"formal","pl","pl",0
134,493,"formal","pl","pl",0
134,182,"formal","pl","sg",1
134,246,"formal","pl","sg",1
134,310,"formal","pl","sg",1
134,374,"formal","pl","sg",1
134,438,"formal","pl","sg",1
134,191,"formal","sg","pl",0
134,255,"formal","sg","pl",0
134,319,"formal","sg","pl",0
134,383,"formal","sg","pl",0
134,447,"formal","sg","pl",0
134,200,"formal","sg","sg",0
134,264,"formal","sg","sg",1
134,328,"formal","sg","sg",0
134,456,"formal","sg","sg",0
134,209,"informal","pl","pl",0
134,273,"informal","pl","pl",0
134,337,"informal","pl","pl",0
134,401,"informal","pl","pl",0
134,465,"informal","pl","pl",1
134,218,"informal","pl","sg",1
134,282,"informal","pl","sg",1
134,346,"informal","pl","sg",1
134,474,"informal","pl","sg",1
134,227,"informal","sg","pl",0
134,291,"informal","sg","pl",0
134,355,"informal","sg","pl",0
134,419,"informal","sg","pl",0
134,483,"informal","sg","pl",0
134,236,"informal","sg","sg",1
134,300,"informal","sg","sg",0
134,364,"informal","sg","sg",1
134,428,"informal","sg","sg",1
134,492,"informal","sg","sg",1
135,237,"formal","pl","pl",1
135,301,"formal","pl","pl",0
135,365,"formal","pl","pl",1
135,429,"formal","pl","pl",0
135,493,"formal","pl","pl",1
135,182,"formal","pl","sg",1
135,246,"formal","pl","sg",1
135,310,"formal","pl","sg",1
135,374,"formal","pl","sg",1
135,438,"formal","pl","sg",1
135,191,"formal","sg","pl",0
135,255,"formal","sg","pl",0
135,319,"formal","sg","pl",0
135,383,"formal","sg","pl",1
135,447,"formal","sg","pl",0
135,200,"formal","sg","sg",1
135,264,"formal","sg","sg",1
135,328,"formal","sg","sg",0
135,392,"formal","sg","sg",1
135,456,"formal","sg","sg",1
135,209,"informal","pl","pl",0
135,273,"informal","pl","pl",1
135,337,"informal","pl","pl",0
135,401,"informal","pl","pl",1
135,465,"informal","pl","pl",0
135,218,"informal","pl","sg",1
135,282,"informal","pl","sg",1
135,346,"informal","pl","sg",0
135,410,"informal","pl","sg",1
135,474,"informal","pl","sg",1
135,227,"informal","sg","pl",0
135,291,"informal","sg","pl",0
135,355,"informal","sg","pl",0
135,419,"informal","sg","pl",0
135,483,"informal","sg","pl",0
135,236,"informal","sg","sg",1
135,300,"informal","sg","sg",1
135,364,"informal","sg","sg",1
135,428,"informal","sg","sg",1
135,492,"informal","sg","sg",1
136,213,"formal","pl","pl",0
136,277,"formal","pl","pl",0
136,341,"formal","pl","pl",1
136,405,"formal","pl","pl",1
136,469,"formal","pl","pl",1
136,222,"formal","pl","sg",0
136,286,"formal","pl","sg",1
136,350,"formal","pl","sg",1
136,414,"formal","pl","sg",1
136,478,"formal","pl","sg",1
136,231,"formal","sg","pl",0
136,295,"formal","sg","pl",1
136,359,"formal","sg","pl",0
136,423,"formal","sg","pl",1
136,487,"formal","sg","pl",0
136,240,"formal","sg","sg",1
136,304,"formal","sg","sg",1
136,368,"formal","sg","sg",1
136,432,"formal","sg","sg",1
136,496,"formal","sg","sg",1
136,185,"informal","pl","pl",0
136,249,"informal","pl","pl",0
136,313,"informal","pl","pl",0
136,377,"informal","pl","pl",0
136,441,"informal","pl","pl",0
136,194,"informal","pl","sg",1
136,258,"informal","pl","sg",1
136,322,"informal","pl","sg",1
136,386,"informal","pl","sg",1
136,450,"informal","pl","sg",1
136,203,"informal","sg","pl",0
136,267,"informal","sg","pl",0
136,331,"informal","sg","pl",1
136,395,"informal","sg","pl",0
136,459,"informal","sg","pl",1
136,212,"informal","sg","sg",1
136,276,"informal","sg","sg",1
136,340,"informal","sg","sg",0
136,404,"informal","sg","sg",1
136,468,"informal","sg","sg",1
137,205,"formal","pl","pl",0
137,269,"formal","pl","pl",0
137,333,"formal","pl","pl",0
137,397,"formal","pl","pl",1
137,461,"formal","pl","pl",0
137,214,"formal","pl","sg",1
137,278,"formal","pl","sg",1
137,342,"formal","pl","sg",1
137,406,"formal","pl","sg",1
137,470,"formal","pl","sg",1
137,223,"formal","sg","pl",0
137,287,"formal","sg","pl",0
137,351,"formal","sg","pl",0
137,415,"formal","sg","pl",0
137,479,"formal","sg","pl",0
137,232,"formal","sg","sg",1
137,296,"formal","sg","sg",0
137,360,"formal","sg","sg",1
137,424,"formal","sg","sg",1
137,488,"formal","sg","sg",0
137,241,"informal","pl","pl",0
137,305,"informal","pl","pl",0
137,369,"informal","pl","pl",0
137,433,"informal","pl","pl",0
137,497,"informal","pl","pl",0
137,186,"informal","pl","sg",1
137,250,"informal","pl","sg",1
137,314,"informal","pl","sg",1
137,442,"informal","pl","sg",1
137,195,"informal","sg","pl",0
137,259,"informal","sg","pl",0
137,323,"informal","sg","pl",0
137,387,"informal","sg","pl",0
137,451,"informal","sg","pl",0
137,204,"informal","sg","sg",1
137,268,"informal","sg","sg",1
137,332,"informal","sg","sg",1
137,396,"informal","sg","sg",1
137,460,"informal","sg","sg",1
138,197,"formal","pl","pl",0
138,261,"formal","pl","pl",0
138,325,"formal","pl","pl",0
138,389,"formal","pl","pl",0
138,453,"formal","pl","pl",0
138,206,"formal","pl","sg",1
138,270,"formal","pl","sg",1
138,334,"formal","pl","sg",1
138,398,"formal","pl","sg",1
138,462,"formal","pl","sg",0
138,215,"formal","sg","pl",1
138,279,"formal","sg","pl",0
138,343,"formal","sg","pl",0
138,407,"formal","sg","pl",0
138,471,"formal","sg","pl",0
138,224,"formal","sg","sg",1
138,288,"formal","sg","sg",1
138,352,"formal","sg","sg",0
138,416,"formal","sg","sg",1
138,480,"formal","sg","sg",1
138,233,"informal","pl","pl",0
138,297,"informal","pl","pl",0
138,361,"informal","pl","pl",0
138,425,"informal","pl","pl",0
138,489,"informal","pl","pl",0
138,242,"informal","pl","sg",1
138,306,"informal","pl","sg",1
138,370,"informal","pl","sg",1
138,434,"informal","pl","sg",1
138,498,"informal","pl","sg",1
138,187,"informal","sg","pl",0
138,251,"informal","sg","pl",1
138,315,"informal","sg","pl",0
138,443,"informal","sg","pl",1
138,196,"informal","sg","sg",1
138,260,"informal","sg","sg",1
138,324,"informal","sg","sg",1
138,388,"informal","sg","sg",1
138,452,"informal","sg","sg",1
139,197,"formal","pl","pl",1
139,261,"formal","pl","pl",0
139,325,"formal","pl","pl",1
139,389,"formal","pl","pl",1
139,453,"formal","pl","pl",0
139,206,"formal","pl","sg",1
139,270,"formal","pl","sg",1
139,334,"formal","pl","sg",1
139,398,"formal","pl","sg",1
139,462,"formal","pl","sg",1
139,215,"formal","sg","pl",1
139,279,"formal","sg","pl",1
139,343,"formal","sg","pl",0
139,407,"formal","sg","pl",0
139,471,"formal","sg","pl",1
139,224,"formal","sg","sg",0
139,288,"formal","sg","sg",1
139,352,"formal","sg","sg",0
139,416,"formal","sg","sg",1
139,480,"formal","sg","sg",1
139,233,"informal","pl","pl",0
139,297,"informal","pl","pl",0
139,361,"informal","pl","pl",0
139,425,"informal","pl","pl",0
139,489,"informal","pl","pl",0
139,242,"informal","pl","sg",0
139,306,"informal","pl","sg",0
139,370,"informal","pl","sg",0
139,434,"informal","pl","sg",0
139,498,"informal","pl","sg",0
139,187,"informal","sg","pl",0
139,251,"informal","sg","pl",0
139,315,"informal","sg","pl",0
139,443,"informal","sg","pl",0
139,196,"informal","sg","sg",1
139,260,"informal","sg","sg",1
139,324,"informal","sg","sg",0
139,388,"informal","sg","sg",1
139,452,"informal","sg","sg",0
140,181,"formal","pl","pl",0
140,245,"formal","pl","pl",0
140,309,"formal","pl","pl",0
140,373,"formal","pl","pl",1
140,437,"formal","pl","pl",0
140,190,"formal","pl","sg",1
140,254,"formal","pl","sg",1
140,318,"formal","pl","sg",1
140,382,"formal","pl","sg",1
140,446,"formal","pl","sg",1
140,199,"formal","sg","pl",0
140,263,"formal","sg","pl",0
140,327,"formal","sg","pl",0
140,391,"formal","sg","pl",0
140,455,"formal","sg","pl",1
140,208,"formal","sg","sg",1
140,272,"formal","sg","sg",1
140,336,"formal","sg","sg",0
140,400,"formal","sg","sg",1
140,464,"formal","sg","sg",1
140,217,"informal","pl","pl",1
140,281,"informal","pl","pl",0
140,345,"informal","pl","pl",1
140,409,"informal","pl","pl",0
140,473,"informal","pl","pl",0
140,226,"informal","pl","sg",0
140,290,"informal","pl","sg",1
140,354,"informal","pl","sg",0
140,418,"informal","pl","sg",1
140,482,"informal","pl","sg",1
140,235,"informal","sg","pl",0
140,299,"informal","sg","pl",0
140,363,"informal","sg","pl",0
140,427,"informal","sg","pl",0
140,491,"informal","sg","pl",0
140,244,"informal","sg","sg",1
140,308,"informal","sg","sg",1
140,372,"informal","sg","sg",1
140,436,"informal","sg","sg",0
140,500,"informal","sg","sg",1
141,237,"formal","pl","pl",0
141,301,"formal","pl","pl",1
141,365,"formal","pl","pl",0
141,429,"formal","pl","pl",1
141,493,"formal","pl","pl",0
141,182,"formal","pl","sg",1
141,246,"formal","pl","sg",1
141,310,"formal","pl","sg",1
141,374,"formal","pl","sg",1
141,438,"formal","pl","sg",1
141,191,"formal","sg","pl",0
141,255,"formal","sg","pl",0
141,319,"formal","sg","pl",0
141,383,"formal","sg","pl",0
141,447,"formal","sg","pl",0
141,200,"formal","sg","sg",1
141,264,"formal","sg","sg",1
141,328,"formal","sg","sg",1
141,392,"formal","sg","sg",1
141,456,"formal","sg","sg",1
141,209,"informal","pl","pl",0
141,273,"informal","pl","pl",0
141,337,"informal","pl","pl",1
141,401,"informal","pl","pl",0
141,465,"informal","pl","pl",1
141,218,"informal","pl","sg",1
141,282,"informal","pl","sg",1
141,346,"informal","pl","sg",1
141,410,"informal","pl","sg",1
141,474,"informal","pl","sg",1
141,227,"informal","sg","pl",0
141,291,"informal","sg","pl",0
141,355,"informal","sg","pl",0
141,419,"informal","sg","pl",0
141,483,"informal","sg","pl",0
141,236,"informal","sg","sg",1
141,300,"informal","sg","sg",1
141,364,"informal","sg","sg",1
141,428,"informal","sg","sg",1
141,492,"informal","sg","sg",1
142,237,"formal","pl","pl",0
142,301,"formal","pl","pl",1
142,365,"formal","pl","pl",1
142,429,"formal","pl","pl",0
142,493,"formal","pl","pl",0
142,182,"formal","pl","sg",1
142,246,"formal","pl","sg",1
142,310,"formal","pl","sg",1
142,374,"formal","pl","sg",1
142,438,"formal","pl","sg",0
142,191,"formal","sg","pl",1
142,255,"formal","sg","pl",0
142,319,"formal","sg","pl",0
142,383,"formal","sg","pl",0
142,447,"formal","sg","pl",0
142,200,"formal","sg","sg",1
142,264,"formal","sg","sg",0
142,328,"formal","sg","sg",1
142,392,"formal","sg","sg",1
142,456,"formal","sg","sg",1
142,209,"informal","pl","pl",0
142,273,"informal","pl","pl",1
142,337,"informal","pl","pl",0
142,401,"informal","pl","pl",1
142,465,"informal","pl","pl",1
142,218,"informal","pl","sg",1
142,282,"informal","pl","sg",0
142,346,"informal","pl","sg",1
142,410,"informal","pl","sg",1
142,474,"informal","pl","sg",1
142,227,"informal","sg","pl",0
142,291,"informal","sg","pl",0
142,355,"informal","sg","pl",0
142,419,"informal","sg","pl",0
142,483,"informal","sg","pl",0
142,236,"informal","sg","sg",1
142,300,"informal","sg","sg",1
142,364,"informal","sg","sg",1
142,428,"informal","sg","sg",1
142,492,"informal","sg","sg",1
143,221,"formal","pl","pl",0
143,285,"formal","pl","pl",1
143,349,"formal","pl","pl",1
143,413,"formal","pl","pl",1
143,477,"formal","pl","pl",1
143,230,"formal","pl","sg",1
143,294,"formal","pl","sg",1
143,358,"formal","pl","sg",0
143,422,"formal","pl","sg",1
143,486,"formal","pl","sg",1
143,239,"formal","sg","pl",0
143,303,"formal","sg","pl",0
143,367,"formal","sg","pl",1
143,431,"formal","sg","pl",1
143,495,"formal","sg","pl",1
143,184,"formal","sg","sg",1
143,248,"formal","sg","sg",1
143,312,"formal","sg","sg",1
143,376,"formal","sg","sg",1
143,440,"formal","sg","sg",1
143,193,"informal","pl","pl",0
143,257,"informal","pl","pl",0
143,321,"informal","pl","pl",0
143,385,"informal","pl","pl",1
143,449,"informal","pl","pl",0
143,202,"informal","pl","sg",1
143,266,"informal","pl","sg",1
143,330,"informal","pl","sg",1
143,394,"informal","pl","sg",1
143,458,"informal","pl","sg",1
143,211,"informal","sg","pl",0
143,275,"informal","sg","pl",0
143,339,"informal","sg","pl",0
143,403,"informal","sg","pl",1
143,467,"informal","sg","pl",0
143,220,"informal","sg","sg",1
143,284,"informal","sg","sg",1
143,348,"informal","sg","sg",1
143,412,"informal","sg","sg",1
143,476,"informal","sg","sg",1
144,205,"formal","pl","pl",0
144,269,"formal","pl","pl",1
144,333,"formal","pl","pl",0
144,397,"formal","pl","pl",0
144,461,"formal","pl","pl",0
144,214,"formal","pl","sg",1
144,278,"formal","pl","sg",1
144,342,"formal","pl","sg",1
144,406,"formal","pl","sg",1
144,470,"formal","pl","sg",1
144,223,"formal","sg","pl",0
144,287,"formal","sg","pl",0
144,351,"formal","sg","pl",0
144,415,"formal","sg","pl",0
144,479,"formal","sg","pl",0
144,232,"formal","sg","sg",1
144,296,"formal","sg","sg",1
144,360,"formal","sg","sg",1
144,424,"formal","sg","sg",1
144,488,"formal","sg","sg",1
144,241,"informal","pl","pl",0
144,305,"informal","pl","pl",1
144,369,"informal","pl","pl",0
144,433,"informal","pl","pl",0
144,497,"informal","pl","pl",0
144,186,"informal","pl","sg",1
144,250,"informal","pl","sg",0
144,314,"informal","pl","sg",1
144,378,"informal","pl","sg",0
144,442,"informal","pl","sg",1
144,195,"informal","sg","pl",0
144,259,"informal","sg","pl",0
144,323,"informal","sg","pl",1
144,387,"informal","sg","pl",0
144,451,"informal","sg","pl",0
144,204,"informal","sg","sg",1
144,268,"informal","sg","sg",0
144,332,"informal","sg","sg",1
144,396,"informal","sg","sg",1
144,460,"informal","sg","sg",1
145,205,"formal","pl","pl",0
145,269,"formal","pl","pl",0
145,333,"formal","pl","pl",1
145,397,"formal","pl","pl",0
145,214,"formal","pl","sg",1
145,278,"formal","pl","sg",1
145,342,"formal","pl","sg",1
145,406,"formal","pl","sg",1
145,470,"formal","pl","sg",0
145,223,"formal","sg","pl",0
145,287,"formal","sg","pl",1
145,351,"formal","sg","pl",0
145,415,"formal","sg","pl",0
145,479,"formal","sg","pl",0
145,232,"formal","sg","sg",1
145,296,"formal","sg","sg",0
145,360,"formal","sg","sg",1
145,424,"formal","sg","sg",0
145,488,"formal","sg","sg",0
145,241,"informal","pl","pl",0
145,305,"informal","pl","pl",0
145,369,"informal","pl","pl",0
145,433,"informal","pl","pl",0
145,497,"informal","pl","pl",0
145,186,"informal","pl","sg",0
145,250,"informal","pl","sg",0
145,314,"informal","pl","sg",1
145,378,"informal","pl","sg",1
145,442,"informal","pl","sg",1
145,195,"informal","sg","pl",0
145,259,"informal","sg","pl",0
145,323,"informal","sg","pl",0
145,387,"informal","sg","pl",0
145,451,"informal","sg","pl",0
145,204,"informal","sg","sg",1
145,268,"informal","sg","sg",0
145,332,"informal","sg","sg",0
145,396,"informal","sg","sg",1
145,460,"informal","sg","sg",1
146,189,"formal","pl","pl",0
146,253,"formal","pl","pl",0
146,317,"formal","pl","pl",1
146,381,"formal","pl","pl",0
146,445,"formal","pl","pl",0
146,198,"formal","pl","sg",1
146,262,"formal","pl","sg",1
146,326,"formal","pl","sg",1
146,390,"formal","pl","sg",1
146,454,"formal","pl","sg",1
146,207,"formal","sg","pl",0
146,271,"formal","sg","pl",0
146,335,"formal","sg","pl",0
146,399,"formal","sg","pl",0
146,463,"formal","sg","pl",0
146,216,"formal","sg","sg",1
146,280,"formal","sg","sg",1
146,344,"formal","sg","sg",1
146,408,"formal","sg","sg",1
146,472,"formal","sg","sg",1
146,225,"informal","pl","pl",0
146,289,"informal","pl","pl",0
146,353,"informal","pl","pl",0
146,417,"informal","pl","pl",0
146,481,"informal","pl","pl",0
146,234,"informal","pl","sg",1
146,298,"informal","pl","sg",1
146,362,"informal","pl","sg",1
146,426,"informal","pl","sg",1
146,490,"informal","pl","sg",1
146,243,"informal","sg","pl",0
146,307,"informal","sg","pl",0
146,371,"informal","sg","pl",0
146,435,"informal","sg","pl",0
146,499,"informal","sg","pl",0
146,188,"informal","sg","sg",1
146,252,"informal","sg","sg",1
146,316,"informal","sg","sg",1
146,380,"informal","sg","sg",1
146,444,"informal","sg","sg",1
147,189,"formal","pl","pl",0
147,253,"formal","pl","pl",0
147,317,"formal","pl","pl",0
147,381,"formal","pl","pl",0
147,445,"formal","pl","pl",0
147,198,"formal","pl","sg",0
147,262,"formal","pl","sg",1
147,326,"formal","pl","sg",0
147,390,"formal","pl","sg",0
147,454,"formal","pl","sg",0
147,207,"formal","sg","pl",0
147,271,"formal","sg","pl",0
147,335,"formal","sg","pl",0
147,399,"formal","sg","pl",0
147,463,"formal","sg","pl",0
147,216,"formal","sg","sg",1
147,280,"formal","sg","sg",0
147,344,"formal","sg","sg",0
147,408,"formal","sg","sg",1
147,472,"formal","sg","sg",1
147,225,"informal","pl","pl",0
147,289,"informal","pl","pl",0
147,353,"informal","pl","pl",0
147,417,"informal","pl","pl",0
147,481,"informal","pl","pl",0
147,234,"informal","pl","sg",1
147,298,"informal","pl","sg",1
147,362,"informal","pl","sg",0
147,426,"informal","pl","sg",1
147,490,"informal","pl","sg",0
147,243,"informal","sg","pl",0
147,307,"informal","sg","pl",0
147,371,"informal","sg","pl",0
147,435,"informal","sg","pl",0
147,499,"informal","sg","pl",0
147,188,"informal","sg","sg",0
147,252,"informal","sg","sg",1
147,316,"informal","sg","sg",1
147,380,"informal","sg","sg",0
147,444,"informal","sg","sg",0
148,237,"formal","pl","pl",0
148,301,"formal","pl","pl",1
148,365,"formal","pl","pl",0
148,429,"formal","pl","pl",0
148,493,"formal","pl","pl",0
148,182,"formal","pl","sg",1
148,246,"formal","pl","sg",1
148,310,"formal","pl","sg",1
148,374,"formal","pl","sg",1
148,438,"formal","pl","sg",1
148,191,"formal","sg","pl",0
148,255,"formal","sg","pl",1
148,319,"formal","sg","pl",0
148,383,"formal","sg","pl",1
148,447,"formal","sg","pl",1
148,200,"formal","sg","sg",1
148,264,"formal","sg","sg",1
148,328,"formal","sg","sg",1
148,392,"formal","sg","sg",1
148,456,"formal","sg","sg",0
148,209,"informal","pl","pl",1
148,273,"informal","pl","pl",0
148,337,"informal","pl","pl",0
148,401,"informal","pl","pl",1
148,465,"informal","pl","pl",1
148,218,"informal","pl","sg",1
148,282,"informal","pl","sg",1
148,346,"informal","pl","sg",1
148,410,"informal","pl","sg",0
148,474,"informal","pl","sg",1
148,227,"informal","sg","pl",0
148,291,"informal","sg","pl",0
148,355,"informal","sg","pl",0
148,419,"informal","sg","pl",1
148,483,"informal","sg","pl",1
148,236,"informal","sg","sg",0
148,300,"informal","sg","sg",1
148,364,"informal","sg","sg",0
148,492,"informal","sg","sg",1
149,221,"formal","pl","pl",1
149,285,"formal","pl","pl",0
149,349,"formal","pl","pl",0
149,413,"formal","pl","pl",0
149,477,"formal","pl","pl",0
149,230,"formal","pl","sg",1
